"STATION","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11"
"USC00309593","2020-01-17",,,,"32","6","8",,,,,,,,,,,,,,
"USC00309593","2020-01-18",,,,"14","5","14",,,,,,,,,,,,,,
"USC00309593","2020-01-19",,,,"35","5","26",,,,,,,,,,,,,,
"USC00309593","2020-01-20",,,,"27","6","7",,,,,,,,,,,,,,
"USC00309593","2020-01-21",,,,"18","6","17",,,,,,,,,,,,,,
"USC00309593","2020-01-22",,,,"19","15","16",,,,,,,,,,,,,,
"USC00309593","2020-01-23",,,,"32","15","22",,,,,,,,,,,,,,
"USC00309593","2020-01-24",,,,"43","22","33",,,,,,,,,,,,,,
"USC00309593","2020-01-25",,,,"47","32","35",,,,,,,,,,,,,,
"USC00309593","2020-01-26",,,,"38","29","31",,,,,,,,,,,,,,
"USC00309593","2020-01-27",,,,"33","28","29",,,,,,,,,,,,,,
"USC00309593","2020-01-28",,,,"32","26","28",,,,,,,,,,,,,,
"USC00309593","2020-01-29",,,,"29","20","22",,,,,,,,,,,,,,
"USC00309593","2020-01-30",,,,"24","11","14",,,,,,,,,,,,,,
"USC00309593","2020-01-31",,,,"29","11","22",,,,,,,,,,,,,,
"USC00309593","2020-02-01",,,,"31","22","26",,,,,,,,,,,,,,
"USC00309593","2020-02-02",,,,"32","14","30",,,,,,,,,,,,,,
"USC00309593","2020-02-03",,,,"34","26","34",,,,,,,,,,,,,,
"USC00309593","2020-02-04",,,,"45","31","36",,,,,,,,,,,,,,
"USC00309593","2020-02-05",,,,"37","19","20",,,,,"    1",,,,,,,,,
"USC00309593","2020-02-06",,,,"26","19","20",,,,,,,,,,,,,,
"USC00309593","2020-02-07",,,,"29","20","21",,,,,"    1",,,,,"    1",,,,
"USC00309593","2020-02-08",,,,"23","12","16",,,,,,,,,,,,,,
"USC00309593","2020-02-09",,,,"26","10","25",,,,,,,,,,,,,,
"USC00309593","2020-02-10",,,,"35","25","35",,,,,,,,,,,,,,
"USC00309593","2020-02-11",,,,"35","28","29",,,,,,,,,,,,,,
"USC00309593","2020-02-12",,,,"34","22","26",,,,,,,,,,,,,,
"USC00309593","2020-02-13",,,,"38","24","28",,,,,,,,,,,,,,
"USC00309593","2020-02-14",,,,"32","-2","-1",,,,,,,,,,,,,,
"USC00309593","2020-02-15",,,,"8","-3","6",,,,,,,,,,,,,,
"USC00309593","2020-02-16",,,,"33","4","31",,,,,,,,,,,,,,
"USC00309593","2020-02-17",,,,"33","24","25",,,,,,,,,,,,,,
"USC00309593","2020-02-18",,,,"33","22","32",,,,,,,,,,,,,,
"USC00309593","2020-02-19",,,,"42","25","25",,,,,,,,,,,,,,
"USC00309593","2020-02-20",,,,"27","13","14",,,,,,,,,,,,,,
"USC00309593","2020-02-21",,,,"19","5","7",,,,,,,,,,,,,,
"USC00309593","2020-02-22",,,,"28","6","22",,,,,,,,,,,,,,
"USC00309593","2020-02-23",,,,"38","22","32",,,,,,,,,,,,,,
"USC00309593","2020-02-24",,,,"46","32","36",,,,,,,,,,,,,,
"USC00309593","2020-02-25",,,,"49","32","34",,,,,,,,,,,,,,
"USC00309593","2020-02-26",,,,"35","29","30",,,,,"    1",,,,,,,,,
"USC00309593","2020-02-27",,,,"34","18","19",,,,,"    1",,,,,,,,,
"USC00309593","2020-02-28",,,,"21","15","17",,,,,,,,,,,,,,"    1"
"USC00309593","2020-02-29",,,,"23","9","10",,,,,,,,,,,,,,
"USC00309593","2020-03-01",,,,"20","10","18",,,,,,,,,,,,,,
"USC00309593","2020-03-02",,,,"44","17","40",,,,,,,,,,,,,,
"USC00309593","2020-03-03",,,,"48","37","40",,,,,,,,,,,,,,
"USC00309593","2020-03-04",,,,"48","31","32",,,,,,,,,,,,,,
"USC00309593","2020-03-05",,,,"38","28","29",,,,,,,,,,,,,,
"USC00309593","2020-03-06",,,,"42","27","34",,,,,,,,,,,,,,
"USC00309593","2020-03-07",,,,"34","19","20",,,,,,,,,,,,,,
"USC00309593","2020-03-08",,,,"34","19","34",,,,,,,,,,,,,,
"USC00309593","2020-03-09",,,,"53","34","47",,,,,,,,,,,,,,
"USC00309593","2020-03-10",,,,"61","47","49",,,,,,,,,,,,,,
"USC00309593","2020-03-11",,,,"51","25","26",,,,,,,,,,,,,,
"USC00309593","2020-03-12",,,,"39","25","37",,,,,,,,,,,,,,
"USC00309593","2020-03-13",,,,"50","36","49",,,,,,,,,,,,,,
"USC00309593","2020-03-14",,,,"50","29","30",,,,,,,,,,,,,,"    1"
"USC00309593","2020-03-15",,,,"35","26","27",,,,,,,,,,,,,,
"USC00309593","2020-03-16",,,,"35","19","20",,,,,,,,,,,,,,
"USC00309593","2020-03-17",,,,"50","19","38",,,,,,,,,,,,,,
"USC00309593","2020-03-18",,,,"42","28","28",,,,,,,,,,,,,,
"USC00309593","2020-03-19",,,,"48","27","40",,,,,"    1",,,,,,,,,
"USC00309593","2020-03-20",,,,"62","39","62",,,,,"    1",,,,,,,,,
"USC00309593","2020-03-21",,,,"64","23","24",,,,,,,,,,,,,,"    1"
"USC00309593","2020-03-22",,,,"31","15","18",,,,,,,,,,,,,,
"USC00309593","2020-03-23",,,,"35","17","34",,,,,,,,,,,,,,
"USC00309593","2020-03-24",,,,"36","30","31",,,,,,,,,,,,,,
"USC00309593","2020-03-25",,,,"37","30","32",,,,,,,,,,,,,,
"USC00309593","2020-03-26",,,,"51","31","42",,,,,,,,,,,,,,
"USC00309593","2020-03-27",,,,"60","35","35",,,,,,,,,,,,,,
"USC00309593","2020-03-28",,,,"50","35","41",,,,,,,,,,,,,,
"USC00309593","2020-03-29",,,,"51","40","51",,,,,"    1",,,,,,,,,
"USC00309593","2020-03-30",,,,"70","42","43",,,,,,,"    1",,,,,,,"    1"
"USC00309593","2020-03-31",,,,"43","35","36",,,,,,,,,,,,,,
"USC00309593","2020-04-01",,,,"42","28","29",,,,,,,,,,,,,,
"USC00309593","2020-04-02",,,,"43","28","34",,,,,,,,,,,,,,
"USC00309593","2020-04-03",,,,"50","33","33",,,,,,,,,,,,,,
"USC00309593","2020-04-04",,,,"40","32","40",,,,,,,,,,,,,,
"USC00309593","2020-04-05",,,,"50","37","44",,,,,,,,,,,,,,
"USC00309593","2020-04-06",,,,"48","29","30",,,,,,,,,,,,,,
"USC00309593","2020-04-07",,,,"53","28","36",,,,,,,,,,,,,,
"USC00309593","2020-04-08",,,,"61","35","40",,,,,,,,,,,,,,
"USC00309593","2020-04-09",,,,"50","40","42",,,,,,,,,,,,,,
"USC00309593","2020-04-10",,,,"44","28","29",,,,,,,,,,,,,,
"USC00309593","2020-04-11",,,,"38","27","28",,,,,,,,,,,,,,
"USC00309593","2020-04-12",,,,"42","28","38",,,,,,,,,,,,,,
"USC00309593","2020-04-13",,,,"61","37","56",,,,,,,,,,,,,,
"USC00309593","2020-04-14",,,,"63","29","31",,,,,,,,,,,,,,
"USC00309593","2020-04-15",,,,"41","26","27",,,,,,,,,,,,,,
"USC00309593","2020-04-16",,,,"38","18","19",,,,,,,,,,,,,,
"USC00309593","2020-04-17",,,,"35","18","25",,,,,,,,,,,,,,
"USC00309593","2020-04-18",,,,"37","24","30",,,,,,,,,,,,,,
"USC00309593","2020-04-19",,,,"42","29","40",,,,,,,,,,,,,,
"USC00309593","2020-04-20",,,,"53","27","29",,,,,,,,,,,,,,
"USC00309593","2020-04-21",,,,"48","28","39",,,,,,,,,,,,,,
"USC00309593","2020-04-22",,,,"40","24","25",,,,,,,,,,,,,,
"USC00309593","2020-04-23",,,,"35","24","29",,,,,,,,,,,,,,
"USC00309593","2020-04-24",,,,"37","28","37",,,,,,,,,,,,,,
"USC00309593","2020-04-25",,,,,,,,,,,,,,,,,,,,
"USC00309593","2020-04-26",,,,"56","30","41",,,,,,,,,,,,,,
"USC00309593","2020-04-27",,,,"42","37","38",,,,,,,,,,,,,,
"USC00309593","2020-04-28",,,,"48","35","40",,,,,,,,,,,,,,
"USC00309593","2020-04-29",,,,"57","39","45",,,,,,,,,,,,,,
"USC00309593","2020-04-30",,,,"63","44","57",,,,,,,,,,,,,,
"USC00309593","2020-05-01",,,,"57","40","43",,,,,,,,,,,,,,
"USC00309593","2020-05-02",,,,"50","41","42",,,,,,,,,,,,,,
"USC00309593","2020-05-03",,,,"64","41","49",,,,,,,,,,,,,,
"USC00309593","2020-05-04",,,,"70","43","43",,,,,,,,,,,,,,
"USC00309593","2020-05-05",,,,"46","27","30",,,,,,,,,,,,,,
"USC00309593","2020-05-06",,,,"50","29","35",,,,,,,,,,,,,,
"USC00309593","2020-05-07",,,,"49","34","37",,,,,,,,,,,,,,
"USC00309593","2020-05-08",,,,"55","30","34",,,,,,,,,,,,,,
"USC00309593","2020-05-09",,,,"40","23","25",,,,,,,,,,,,,,
"USC00309593","2020-05-10",,,,"35","25","35",,,,,,,,,,,,,,
"USC00309593","2020-05-11",,,,"54","35","42",,,,,,,,,,,,,,
"USC00309593","2020-05-12",,,,"42","27","29",,,,,,,,,,,,,,
"USC00309593","2020-05-13",,,,"45","26","29",,,,,,,,,,,,,,
"USC00309593","2020-05-14",,,,"52","27","44",,,,,,,,,,,,,,
"USC00309593","2020-05-15",,,,"66","44","60",,,,,,,,,,,,,,
"USC00309593","2020-05-16",,,,"75","44","46",,,,,,,,,,,,,,
"USC00309593","2020-05-17",,,,"61","42","47",,,,,,,,,,,,,,
"US1NYCT0002","2020-01-01",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-05",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-06",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-08",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-09",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-17",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-19",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-20",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-21",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-26",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-01-27",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-02",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-03",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-06",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-08",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-09",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-10",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-13",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-14",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-27",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-28",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-02-29",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-03-01",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-03-07",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-04-10",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-04-15",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-04-16",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-04-17",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-04-18",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-04-22",,,,,,,,,,,,,,,,,,,,
"US1NYCT0002","2020-05-09",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-01",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-02",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-03",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-04",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-05",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-06",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-07",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-08",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-09",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-10",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-11",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-12",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-13",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-14",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-15",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-16",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-17",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-18",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-19",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-20",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-21",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-22",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-23",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-24",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-25",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-26",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-27",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-28",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-29",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-01-30",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-01",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-02",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-03",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-04",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-05",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-06",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-07",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-08",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-09",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-10",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-11",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-12",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-13",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-14",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-15",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-16",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-17",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-18",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-20",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-02-21",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-11",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-12",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-13",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-14",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-15",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-16",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-17",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-18",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-19",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-20",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-21",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-22",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-23",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-24",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-25",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-26",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-27",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-28",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-29",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-30",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-03-31",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-01",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-02",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-03",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-04",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-05",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-06",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-07",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-08",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-09",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-10",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-11",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-12",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-13",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-14",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-15",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-16",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-17",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-18",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-19",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-20",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-21",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-22",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-23",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-24",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-04-27",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-01",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-02",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-03",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-04",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-05",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-06",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-07",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-08",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-09",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-10",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-11",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-12",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-13",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-14",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-15",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-16",,,,,,,,,,,,,,,,,,,,
"US1NYOT0002","2020-05-17",,,,,,,,,,,,,,,,,,,,
"USC00306085","2020-01-01",,,,"41","29","29",,,,,,,,,,,,,,
"USC00306085","2020-01-02",,,,"31","19","21",,,,,,,,,,,,,,
"USC00306085","2020-01-03",,,,"45","20","31",,,,,,,,,,,,,,
"USC00306085","2020-01-04",,,,"44","31","38",,,,,,,,,,,,,,
"USC00306085","2020-01-05",,,,"40","30","30",,,,,,,,,,,,,,
"USC00306085","2020-01-06",,,,"30","27","29",,,,,,,,,,,,,,
"USC00306085","2020-01-07",,,,"36","18","19",,,,,,,,,,,,,,
"USC00306085","2020-01-08",,,,"33","18","26",,,,,,,,,,,,,,
"USC00306085","2020-01-09",,,,"33","6","6",,,,,,,,,,,,,,
"USC00306085","2020-01-10",,,,"31","4","31",,,,,,,,,,,,,,
"USC00306085","2020-01-11",,,,"47","30","46",,,,,,,,,,,,,,
"USC00306085","2020-01-12",,,,"63","46","59",,,,,,,,,,,,,,
"USC00306085","2020-01-13",,,,"60","27","27",,,,,,,,,,,,,,
"USC00306085","2020-01-14",,,,"42","27","31",,,,,,,,,,,,,,
"USC00306085","2020-01-15",,,,"44","29","38",,,,,,,,,,,,,,
"USC00306085","2020-01-16",,,,"44","28","37",,,,,,,,,,,,,,
"USC00306085","2020-01-17",,,,"37","9","9",,,,,,,,,,,,,,
"USC00306085","2020-01-18",,,,"17","4","7",,,,,,,,,,,,,,
"USC00306085","2020-01-19",,,,"30","7","30",,,,,,,,,,,,,,
"USC00306085","2020-01-20",,,,"31","11","11",,,,,,,,,,,,,,
"USC00306085","2020-01-21",,,,"21","-1","0",,,,,,,,,,,,,,
"USC00306085","2020-01-22",,,,"24","-2","3",,,,,,,,,,,,,,
"USC00306085","2020-01-23",,,,"34","3","10",,,,,,,,,,,,,,
"USC00306085","2020-01-24",,,,"39","7","20",,,,,,,,,,,,,,
"USC00306085","2020-01-25",,,,"51","20","34",,,,,,,,,,,,,,
"USC00306085","2020-01-26",,,,"37","32","33",,,,,,,,,,,,,,
"USC00306085","2020-01-27",,,,"35","31","31",,,,,,,,,,,,,,
"USC00306085","2020-01-28",,,,"36","30","30",,,,,,,,,,,,,,
"USC00306085","2020-01-29",,,,"31","22","22",,,,,,,,,,,,,,
"USC00306085","2020-01-30",,,,"28","6","6",,,,,,,,,,,,,,
"USC00306085","2020-01-31",,,,"32","6","22",,,,,,,,,,,,,,
"USC00306085","2020-02-01",,,,"35","21","30",,,,,,,,,,,,,,
"USC00306085","2020-02-02",,,,"34","25","25",,,,,,,,,,,,,,
"USC00306085","2020-02-03",,,,"36","25","35",,,,,,,,,,,,,,
"USC00306085","2020-02-04",,,,"48","26","28",,,,,,,,,,,,,,
"USC00306085","2020-02-05",,,,"43","28","28",,,,,,,,,,,,,,
"USC00306085","2020-02-06",,,,"34","25","28",,,,,,,,,,,,,,
"USC00306085","2020-02-07",,,,"35","27","34",,,,,,,,,,,,,,
"USC00306085","2020-02-08",,,,"35","14","17",,,,,,,,,,,,,,
"USC00306085","2020-02-09",,,,"25","4","8",,,,,,,,,,,,,,
"USC00306085","2020-02-10",,,,"35","8","33",,,,,,,,,,,,,,
"USC00306085","2020-02-11",,,,"37","32","32",,,,,,,,,,,,,,
"USC00306085","2020-02-12",,,,"37","29","29",,,,,,,,,,,,,,
"USC00306085","2020-02-13",,,,"35","27","31",,,,,,,,,,,,,,
"USC00306085","2020-02-14",,,,"36","11","11",,,,,,,,,,,,,,
"USC00306085","2020-02-15",,,,"15","-8","-8",,,,,,,,,,,,,,
"USC00306085","2020-02-16",,,,"28","-8","27",,,,,,,,,,,,,,
"USC00306085","2020-02-17",,,,"37","16","19",,,,,,,,,,,,,,
"USC00306085","2020-02-18",,,,"37","18","32",,,,,,,,,,,,,,
"USC00306085","2020-02-19",,,,"37","29","30",,,,,,,,,,,,,,
"USC00306085","2020-02-20",,,,"34","10","10",,,,,,,,,,,,,,
"USC00306085","2020-02-21",,,,"27","-1","-1",,,,,,,,,,,,,,
"USC00306085","2020-02-22",,,,"29","-1","8",,,,,,,,,,,,,,
"USC00306085","2020-02-23",,,,"40","6","15",,,,,,,,,,,,,,
"USC00306085","2020-02-24",,,,"47","12","21",,,,,,,,,,,,,,
"USC00306085","2020-02-25",,,,"55","20","33",,,,,,,,,,,,,,
"USC00306085","2020-02-26",,,,"47","33","33",,,,,,,,,,,,,,
"USC00306085","2020-02-27",,,,"44","33","33",,,,,,,,,,,,,,
"USC00306085","2020-02-28",,,,"33","21","21",,,,,,,,,,,,,,
"USC00306085","2020-02-29",,,,"27","20","20",,,,,,,,,,,,,,
"USC00306085","2020-03-01",,,,"24","13","13",,,,,,,,,,,,,,
"USC00306085","2020-03-02",,,,"37","8","36",,,,,,,,,,,,,,
"USC00306085","2020-03-03",,,,"58","35","37",,,,,,,,,,,,,,
"USC00306085","2020-03-04",,,,"57","35","36",,,,,,,,,,,,,,
"USC00306085","2020-03-05",,,,"44","31","31",,,,,,,,,,,,,,
"USC00306085","2020-03-06",,,,"42","21","21",,,,,,,,,,,,,,
"USC00306085","2020-03-07",,,,"43","21","25",,,,,,,,,,,,,,
"USC00306085","2020-03-08",,,,"37","19","21",,,,,,,,,,,,,,
"USC00306085","2020-03-09",,,,"54","21","28",,,,,,,,,,,,,,
"USC00306085","2020-03-11",,,,"53","31","31",,,,,,,,,,,,,,
"USC00306085","2020-03-12",,,,"42","29","34",,,,,,,,,,,,,,
"USC00306085","2020-03-13",,,,"51","33","44",,,,,,,,,,,,,,
"USC00306085","2020-03-14",,,,"55","35","35",,,,,,,,,,,,,,
"USC00306085","2020-03-15",,,,"39","29","30",,,,,,,,,,,,,,
"USC00306085","2020-03-17",,,,"46","15","34",,,,,,,,,,,,,,
"USC00306085","2020-03-18",,,,"42","23","23",,,,,,,,,,,,,,
"USC00306085","2020-03-19",,,,"49","22","37",,,,,,,,,,,,,,
"USC00306085","2020-03-20",,,,"51","37","51",,,,,,,,,,,,,,
"USC00306085","2020-03-21",,,,"65","29","29",,,,,,,,,,,,,,
"USC00306085","2020-03-22",,,,"41","15","15",,,,,,,,,,,,,,
"USC00306085","2020-03-23",,,,"42","14","28",,,,,,,,,,,,,,
"USC00306085","2020-03-24",,,,"35","27","30",,,,,,,,,,,,,,
"USC00306085","2020-03-25",,,,"36","27","28",,,,,,,,,,,,,,
"USC00306085","2020-03-27",,,,"58","25","39",,,,,,,,,,,,,,
"USC00306085","2020-03-28",,,,"54","26","27",,,,,,,,,,,,,,
"USC00306085","2020-03-29",,,,"41","27","41",,,,,,,,,,,,,,
"USC00306085","2020-03-30",,,,"53","40","42",,,,,,,,,,,,,,
"USC00306085","2020-03-31",,,,"50","38","38",,,,,,,,,,,,,,
"USC00306085","2020-04-01",,,,"49","28","30",,,,,,,,,,,,,,
"USC00306085","2020-04-02",,,,"51","28","33",,,,,,,,,,,,,,
"USC00306085","2020-04-03",,,,"50","33","36",,,,,,,,,,,,,,
"USC00306085","2020-04-04",,,,"47","36","42",,,,,,,,,,,,,,
"USC00306085","2020-04-05",,,,"54","42","44",,,,,,,,,,,,,,
"USC00306085","2020-04-06",,,,"58","29","30",,,,,,,,,,,,,,
"USC00306085","2020-04-07",,,,"59","30","34",,,,,,,,,,,,,,
"USC00306085","2020-04-08",,,,"64","34","42",,,,,,,,,,,,,,
"USC00306085","2020-04-09",,,,"56","33","38",,,,,,,,,,,,,,
"USC00306085","2020-04-10",,,,"48","30","31",,,,,,,,,,,,,,
"USC00306085","2020-04-11",,,,"38","29","30",,,,,,,,,,,,,,
"USC00306085","2020-04-12",,,,"47","24","24",,,,,,,,,,,,,,
"USC00306085","2020-04-13",,,,"58","24","54",,,,,,,,,,,,,,
"USC00306085","2020-04-14",,,,"64","37","37",,,,,,,,,,,,,,
